2024-07-21 00:12:03,007 [Worker-10: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2024-07-21 00:30:08,883 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\aksha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-http-shared-3.5.3.jar
2024-07-21 00:30:08,883 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\aksha\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-provider-api-3.5.3.jar
2024-07-21 00:30:08,888 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.2.0.jre [10])
2024-07-21 00:30:08,888 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\aksha\.p2\pool\plugins\com.google.guava_33.2.0.jre.jar
2024-07-21 00:30:08,888 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.13 [520])
2024-07-21 00:30:08,888 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\aksha\.p2\pool\plugins\slf4j.api_2.0.13.jar
2024-07-21 00:30:08,888 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [21])
2024-07-21 00:30:08,889 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\aksha\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-07-21 00:30:08,889 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20200909-1856 [24])
2024-07-21 00:30:08,889 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\aksha\.p2\pool\plugins\javax.annotation_1.3.5.v20200909-1856.jar
2024-07-21 00:30:08,889 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.8.0 [47])
2024-07-21 00:30:08,889 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\aksha\.p2\pool\plugins\org.apache.commons.cli_1.8.0.jar
2024-07-21 00:30:08,889 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [48])
2024-07-21 00:30:08,889 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\aksha\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-07-21 00:30:08,889 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.14.0 [54])
2024-07-21 00:30:08,890 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\aksha\.p2\pool\plugins\org.apache.commons.lang3_3.14.0.jar
2024-07-21 00:30:08,890 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [11])
2024-07-21 00:30:08,890 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\aksha\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-07-21 00:30:08,897 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\aksha\AppData\Local\Temp\m2e-archetypeGenerator6037524261791232774":
2024-07-21 00:30:08,899 [Worker-20: Launching mavenrun-8e573427-2e45-4f31-8b95-bafd75d254ee] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.4 -DgroupId=com.testng.selenium -DartifactId=PriceLabsAutomation -Dversion=0.0.1-SNAPSHOT -Dpackage=com.testng.selenium.PriceLabsAutomation -DoutputDirectory=C:\Users\aksha\eclipse-workspace -Dstyle.color=always -U archetype:generate
2024-07-21 00:30:49,622 [Worker-17: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\aksha\eclipse-workspace\PriceLabsAutomation\pom.xml
2024-07-21 00:30:50,137 [Worker-17: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.1.0/maven-clean-plugin-3.1.0.jar
2024-07-21 00:30:50,146 [Worker-17: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.1.0/maven-clean-plugin-3.1.0.jar
2024-07-21 00:30:50,301 [Worker-17: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.0.2/maven-resources-plugin-3.0.2.jar
2024-07-21 00:30:50,308 [Worker-17: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.0.2/maven-resources-plugin-3.0.2.jar
2024-07-21 00:30:50,345 [Worker-17: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.8.0/maven-compiler-plugin-3.8.0.jar
2024-07-21 00:30:50,518 [Worker-17: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.8.0/maven-compiler-plugin-3.8.0.jar
